,town,room_num,storey_avg,floor_area_sqm,remaining_lease,resale_price_100k,year_sold,month_sold
195,BUKIT MERAH,2,8,34.0,53.50,2.18,2017,1
196,BUKIT MERAH,2,8,34.0,53.50,2.3,2017,1
197,BUKIT MERAH,2,8,45.0,58.00,2.45,2017,1
198,BUKIT MERAH,2,8,51.0,53.50,3.0,2017,1
199,BUKIT MERAH,3,5,65.0,57.17,2.95,2017,1
200,BUKIT MERAH,3,5,54.0,52.08,3.0,2017,1
201,BUKIT MERAH,3,11,59.0,58.33,3.0,2017,1
202,BUKIT MERAH,3,11,59.0,58.25,3.02,2017,1
203,BUKIT MERAH,3,2,67.0,61.00,3.13,2017,1
204,BUKIT MERAH,3,2,65.0,58.00,3.22,2017,1
205,BUKIT MERAH,3,5,58.0,51.50,3.33,2017,1
206,BUKIT MERAH,3,5,73.0,58.67,3.38,2017,1
207,BUKIT MERAH,3,11,67.0,61.00,3.4,2017,1
208,BUKIT MERAH,3,8,67.0,58.67,3.4,2017,1
209,BUKIT MERAH,3,5,59.0,56.17,3.5,2017,1
210,BUKIT MERAH,3,8,65.0,58.00,3.53,2017,1
211,BUKIT MERAH,3,8,65.0,58.00,3.63,2017,1
212,BUKIT MERAH,3,8,59.0,53.67,3.65,2017,1
213,BUKIT MERAH,3,5,65.0,64.67,3.78,2017,1
214,BUKIT MERAH,3,8,73.0,60.00,3.85,2017,1
215,BUKIT MERAH,3,2,76.0,55.50,4.0,2017,1
216,BUKIT MERAH,3,5,67.0,61.83,4.05,2017,1
217,BUKIT MERAH,3,14,68.0,95.58,5.8,2017,1
218,BUKIT MERAH,3,2,88.0,55.08,6.35,2017,1
219,BUKIT MERAH,3,2,88.0,55.00,6.37,2017,1
220,BUKIT MERAH,3,2,77.0,55.00,6.38,2017,1
221,BUKIT MERAH,3,23,69.0,95.33,6.5,2017,1
222,BUKIT MERAH,4,2,74.0,52.50,3.95,2017,1
223,BUKIT MERAH,4,5,82.0,57.33,4.58,2017,1
224,BUKIT MERAH,4,8,81.0,57.00,4.7,2017,1
225,BUKIT MERAH,4,5,106.0,67.17,5.1,2017,1
226,BUKIT MERAH,4,5,104.0,66.50,5.3,2017,1
227,BUKIT MERAH,4,11,88.0,58.00,5.5,2017,1
228,BUKIT MERAH,4,14,100.0,82.50,5.75,2017,1
229,BUKIT MERAH,4,17,100.0,79.42,5.75,2017,1
230,BUKIT MERAH,4,5,100.0,79.42,5.85,2017,1
231,BUKIT MERAH,4,2,91.0,67.67,5.95,2017,1
232,BUKIT MERAH,4,14,103.0,79.00,6.08,2017,1
233,BUKIT MERAH,4,5,95.0,95.67,6.48,2017,1
234,BUKIT MERAH,4,5,95.0,95.58,6.8,2017,1
235,BUKIT MERAH,4,5,95.0,95.58,6.88,2017,1
236,BUKIT MERAH,4,5,90.0,90.92,6.9,2017,1
237,BUKIT MERAH,4,5,100.0,87.92,6.9,2017,1
238,BUKIT MERAH,4,20,90.0,87.83,7.22,2017,1
239,BUKIT MERAH,4,14,85.0,90.92,7.35,2017,1
240,BUKIT MERAH,4,23,85.0,90.92,7.48,2017,1
241,BUKIT MERAH,4,29,89.0,95.33,7.9,2017,1
242,BUKIT MERAH,4,29,95.0,95.58,8.65,2017,1
243,BUKIT MERAH,4,8,81.0,57.00,4.7,2017,1
244,BUKIT MERAH,5,2,115.0,82.67,5.8,2017,1
245,BUKIT MERAH,5,2,122.0,68.50,5.95,2017,1
246,BUKIT MERAH,5,14,120.0,81.17,6.55,2017,1
247,BUKIT MERAH,5,11,134.0,66.50,6.8,2017,1
248,BUKIT MERAH,5,17,118.0,60.50,7.25,2017,1
249,BUKIT MERAH,5,8,117.0,56.42,7.4,2017,1
250,BUKIT MERAH,5,14,119.0,65.42,8.2,2017,1
296,BUKIT TIMAH,4,8,104.0,70.58,6.7,2017,1
297,BUKIT TIMAH,5,11,120.0,56.25,8.9,2017,1
298,BUKIT TIMAH,6,2,146.0,70.50,8.76888,2017,1
765,QUEENSTOWN,3,2,60.0,49.00,2.9,2017,1
766,QUEENSTOWN,3,8,60.0,52.50,2.998,2017,1
767,QUEENSTOWN,3,8,67.0,52.00,3.0,2017,1
768,QUEENSTOWN,3,5,60.0,49.00,3.07,2017,1
769,QUEENSTOWN,3,11,60.0,52.50,3.1,2017,1
770,QUEENSTOWN,3,8,60.0,51.00,3.12,2017,1
771,QUEENSTOWN,3,5,60.0,49.00,3.2,2017,1
772,QUEENSTOWN,3,11,67.0,51.00,3.3,2017,1
773,QUEENSTOWN,3,17,60.0,49.00,3.34888,2017,1
774,QUEENSTOWN,3,14,60.0,49.08,3.4,2017,1
775,QUEENSTOWN,3,8,65.0,58.50,3.5,2017,1
776,QUEENSTOWN,3,11,65.0,57.50,3.55,2017,1
777,QUEENSTOWN,3,14,60.0,52.50,3.55,2017,1
778,QUEENSTOWN,3,5,65.0,58.58,3.6,2017,1
779,QUEENSTOWN,3,8,65.0,58.50,3.63,2017,1
780,QUEENSTOWN,3,17,59.0,56.42,3.88,2017,1
781,QUEENSTOWN,3,5,69.0,49.00,3.98,2017,1
782,QUEENSTOWN,4,5,82.0,56.33,5.05,2017,1
783,QUEENSTOWN,4,5,85.0,82.75,5.95,2017,1
784,QUEENSTOWN,4,20,88.0,57.00,6.05,2017,1
785,QUEENSTOWN,4,5,88.0,56.50,6.2,2017,1
786,QUEENSTOWN,4,29,92.0,95.25,7.05,2017,1
787,QUEENSTOWN,4,17,90.0,88.92,7.05,2017,1
788,QUEENSTOWN,4,11,103.0,78.67,7.8,2017,1
789,QUEENSTOWN,5,14,117.0,59.00,7.45,2017,1
790,QUEENSTOWN,5,5,119.0,57.00,7.9,2017,1
791,QUEENSTOWN,5,20,111.0,85.67,8.0,2017,1
792,QUEENSTOWN,5,20,110.0,88.92,8.6,2017,1
1360,BUKIT MERAH,2,8,45.0,57.92,2.45,2017,2
1361,BUKIT MERAH,3,5,59.0,57.25,2.75,2017,2
1362,BUKIT MERAH,3,5,74.0,66.67,2.8,2017,2
1363,BUKIT MERAH,3,8,60.0,49.33,3.06888,2017,2
1364,BUKIT MERAH,3,5,63.0,57.33,3.25,2017,2
1365,BUKIT MERAH,3,2,67.0,58.58,3.3,2017,2
1366,BUKIT MERAH,3,5,60.0,51.42,3.31888,2017,2
1367,BUKIT MERAH,3,5,67.0,64.83,3.75,2017,2
1368,BUKIT MERAH,3,8,65.0,64.92,3.78,2017,2
1369,BUKIT MERAH,3,2,59.0,52.92,3.8,2017,2
1370,BUKIT MERAH,3,14,65.0,55.42,3.9,2017,2
1371,BUKIT MERAH,3,5,82.0,60.42,4.0,2017,2
1372,BUKIT MERAH,3,11,73.0,51.42,4.35,2017,2
1373,BUKIT MERAH,3,17,60.0,84.92,4.94,2017,2
1374,BUKIT MERAH,3,35,68.0,95.50,5.7,2017,2
1375,BUKIT MERAH,3,23,69.0,95.25,5.83,2017,2
1376,BUKIT MERAH,4,2,82.0,57.25,4.15,2017,2
1377,BUKIT MERAH,4,5,92.0,60.42,4.8,2017,2
1378,BUKIT MERAH,4,11,80.0,52.42,4.85,2017,2
1379,BUKIT MERAH,4,5,104.0,66.67,5.25,2017,2
1380,BUKIT MERAH,4,14,88.0,56.92,5.45,2017,2
1381,BUKIT MERAH,4,2,109.0,68.42,5.45,2017,2
1382,BUKIT MERAH,4,5,99.0,79.33,5.85,2017,2
1383,BUKIT MERAH,4,2,100.0,87.67,6.3,2017,2
1384,BUKIT MERAH,4,5,90.0,85.58,6.95,2017,2
1385,BUKIT MERAH,4,20,90.0,85.50,7.6,2017,2
1386,BUKIT MERAH,4,32,89.0,95.25,7.95888,2017,2
1387,BUKIT MERAH,4,11,100.0,87.67,8.0,2017,2
1388,BUKIT MERAH,5,11,116.0,82.42,6.68,2017,2
1389,BUKIT MERAH,5,17,118.0,61.67,7.15,2017,2
1390,BUKIT MERAH,5,2,137.0,76.92,7.5,2017,2
1391,BUKIT MERAH,5,2,128.0,77.50,8.08,2017,2
1392,BUKIT MERAH,5,11,115.0,83.00,8.1,2017,2
1393,BUKIT MERAH,5,11,115.0,83.00,8.37,2017,2
1394,BUKIT MERAH,5,2,114.0,95.25,8.4,2017,2
1395,BUKIT MERAH,5,11,115.0,83.00,8.68,2017,2
1396,BUKIT MERAH,5,14,110.0,85.67,8.75,2017,2
1397,BUKIT MERAH,5,20,115.0,95.25,9.55,2017,2
1398,BUKIT MERAH,5,35,114.0,95.25,9.8,2017,2
1427,BUKIT TIMAH,3,8,74.0,56.17,4.25,2017,2
1428,BUKIT TIMAH,5,2,122.0,70.42,7.1,2017,2
1429,BUKIT TIMAH,5,8,122.0,71.33,7.9,2017,2
1430,BUKIT TIMAH,5,11,122.0,71.33,8.1,2017,2
1431,BUKIT TIMAH,6,5,146.0,71.58,9.1,2017,2
1840,QUEENSTOWN,2,5,48.0,48.92,2.25,2017,2
1841,QUEENSTOWN,3,2,60.0,52.42,2.8,2017,2
1842,QUEENSTOWN,3,5,65.0,58.42,3.3,2017,2
1843,QUEENSTOWN,3,11,71.0,48.92,4.21,2017,2
1844,QUEENSTOWN,3,14,65.0,56.25,4.28,2017,2
1845,QUEENSTOWN,4,2,87.0,95.17,5.88,2017,2
1846,QUEENSTOWN,4,5,95.0,94.08,6.6,2017,2
1847,QUEENSTOWN,4,5,95.0,94.08,7.0,2017,2
1848,QUEENSTOWN,4,23,90.0,90.50,7.28,2017,2
1849,QUEENSTOWN,4,11,92.0,95.17,7.4,2017,2
1850,QUEENSTOWN,4,32,88.0,94.17,7.43,2017,2
1851,QUEENSTOWN,4,20,92.0,94.58,7.8,2017,2
1852,QUEENSTOWN,5,17,120.0,58.42,7.32,2017,2
1853,QUEENSTOWN,5,8,138.0,56.25,8.4,2017,2
1854,QUEENSTOWN,5,8,124.0,94.08,8.73,2017,2
1855,QUEENSTOWN,5,23,136.0,78.58,9.35,2017,2
1856,QUEENSTOWN,6,17,150.0,77.67,9.3,2017,2
2572,BUKIT MERAH,1,2,31.0,57.00,2.0,2017,3
2573,BUKIT MERAH,1,2,31.0,57.00,2.18,2017,3
2574,BUKIT MERAH,2,11,45.0,57.83,2.55,2017,3
2575,BUKIT MERAH,2,2,49.0,51.33,2.6,2017,3
2576,BUKIT MERAH,3,2,59.0,57.08,2.85,2017,3
2577,BUKIT MERAH,3,5,59.0,58.08,2.85,2017,3
2578,BUKIT MERAH,3,14,59.0,58.08,2.9,2017,3
2579,BUKIT MERAH,3,8,60.0,49.42,3.095,2017,3
2580,BUKIT MERAH,3,8,59.0,65.42,3.1,2017,3
2581,BUKIT MERAH,3,17,59.0,54.83,3.1,2017,3
2582,BUKIT MERAH,3,8,59.0,58.17,3.1,2017,3
2583,BUKIT MERAH,3,2,59.0,56.00,3.15,2017,3
2584,BUKIT MERAH,3,11,65.0,57.08,3.2,2017,3
2585,BUKIT MERAH,3,8,65.0,55.33,3.2,2017,3
2586,BUKIT MERAH,3,11,74.0,65.08,3.38,2017,3
2587,BUKIT MERAH,3,2,68.0,54.83,3.45,2017,3
2588,BUKIT MERAH,3,11,70.0,58.17,3.46,2017,3
2589,BUKIT MERAH,3,11,67.0,58.50,3.48,2017,3
2590,BUKIT MERAH,3,8,54.0,51.83,3.53,2017,3
2591,BUKIT MERAH,3,11,62.0,51.83,3.7,2017,3
2592,BUKIT MERAH,3,5,70.0,57.25,3.7,2017,3
2593,BUKIT MERAH,3,11,65.0,55.33,3.85,2017,3
2594,BUKIT MERAH,3,14,67.0,64.58,3.88888,2017,3
2595,BUKIT MERAH,3,5,73.0,58.50,3.98,2017,3
2596,BUKIT MERAH,3,5,74.0,66.50,4.12,2017,3
2597,BUKIT MERAH,3,17,76.0,55.33,4.3,2017,3
2598,BUKIT MERAH,3,8,72.0,62.67,4.6,2017,3
2599,BUKIT MERAH,3,8,72.0,62.67,4.7,2017,3
2600,BUKIT MERAH,3,8,60.0,84.83,4.7,2017,3
2601,BUKIT MERAH,3,14,69.0,95.17,4.8,2017,3
2602,BUKIT MERAH,3,14,60.0,90.83,5.05,2017,3
2603,BUKIT MERAH,3,38,68.0,95.42,5.8,2017,3
2604,BUKIT MERAH,3,38,68.0,95.42,5.95,2017,3
2605,BUKIT MERAH,3,8,72.0,62.67,4.7,2017,3
2606,BUKIT MERAH,3,8,60.0,84.83,4.7,2017,3
2607,BUKIT MERAH,4,2,84.0,68.58,4.7,2017,3
2608,BUKIT MERAH,4,14,81.0,56.83,4.96,2017,3
2609,BUKIT MERAH,4,11,92.0,60.33,5.0,2017,3
2610,BUKIT MERAH,4,2,89.0,68.42,5.0,2017,3
2611,BUKIT MERAH,4,2,104.0,66.33,5.11888,2017,3
2612,BUKIT MERAH,4,8,104.0,66.58,5.25,2017,3
2613,BUKIT MERAH,4,8,92.0,60.33,5.48888,2017,3
2614,BUKIT MERAH,4,2,100.0,79.25,5.52888,2017,3
2615,BUKIT MERAH,4,5,104.0,66.17,5.95,2017,3
2616,BUKIT MERAH,4,8,99.0,79.25,6.08,2017,3
2617,BUKIT MERAH,4,11,91.0,67.50,6.2,2017,3
2618,BUKIT MERAH,4,11,105.0,78.67,6.4,2017,3
2619,BUKIT MERAH,4,23,75.0,84.75,6.5,2017,3
2620,BUKIT MERAH,4,14,90.0,90.75,6.83,2017,3
2621,BUKIT MERAH,4,5,100.0,87.83,6.85,2017,3
2622,BUKIT MERAH,4,8,75.0,84.83,6.88,2017,3
2623,BUKIT MERAH,4,14,95.0,95.42,7.08,2017,3
2624,BUKIT MERAH,4,5,89.0,95.17,7.35,2017,3
2625,BUKIT MERAH,4,11,100.0,83.00,7.4,2017,3
2626,BUKIT MERAH,4,17,100.0,87.58,7.5,2017,3
2627,BUKIT MERAH,4,26,87.0,94.92,7.5,2017,3
2628,BUKIT MERAH,4,14,94.0,95.17,7.68,2017,3
2629,BUKIT MERAH,4,26,90.0,87.67,7.7,2017,3
2630,BUKIT MERAH,4,32,95.0,95.50,7.8,2017,3
2631,BUKIT MERAH,4,20,95.0,95.42,7.96,2017,3
2632,BUKIT MERAH,4,2,84.0,68.58,4.7,2017,3
2633,BUKIT MERAH,5,2,117.0,59.83,5.75,2017,3
2634,BUKIT MERAH,5,14,117.0,59.67,6.0,2017,3
2635,BUKIT MERAH,5,17,115.0,82.33,6.85,2017,3
2636,BUKIT MERAH,5,11,121.0,61.58,7.0,2017,3
2637,BUKIT MERAH,5,20,115.0,84.17,7.25,2017,3
2638,BUKIT MERAH,5,23,116.0,87.92,7.30888,2017,3
2639,BUKIT MERAH,5,11,136.0,66.17,7.75,2017,3
2640,BUKIT MERAH,5,20,122.0,67.50,8.2,2017,3
2641,BUKIT MERAH,5,11,110.0,84.75,8.3,2017,3
2642,BUKIT MERAH,5,23,115.0,83.33,8.68,2017,3
2643,BUKIT MERAH,5,20,110.0,84.83,8.75,2017,3
2692,BUKIT TIMAH,3,5,65.0,58.08,3.9,2017,3
2693,BUKIT TIMAH,3,8,65.0,58.08,4.28,2017,3
2694,BUKIT TIMAH,4,2,88.0,71.17,6.0,2017,3
2695,BUKIT TIMAH,4,11,91.0,56.08,6.2,2017,3
2696,BUKIT TIMAH,4,5,104.0,71.25,6.48,2017,3
2697,BUKIT TIMAH,4,8,104.0,70.33,7.2,2017,3
3436,QUEENSTOWN,2,8,46.0,48.92,2.08,2017,3
3437,QUEENSTOWN,3,11,59.0,52.42,2.65,2017,3
3438,QUEENSTOWN,3,8,60.0,50.83,3.0,2017,3
3439,QUEENSTOWN,3,2,65.0,50.83,3.05,2017,3
3440,QUEENSTOWN,3,8,60.0,48.83,3.08,2017,3
3441,QUEENSTOWN,3,5,60.0,48.83,3.1,2017,3
3442,QUEENSTOWN,3,5,60.0,48.83,3.16,2017,3
3443,QUEENSTOWN,3,2,65.0,58.33,3.18,2017,3
3444,QUEENSTOWN,3,5,58.0,48.83,3.2,2017,3
3445,QUEENSTOWN,3,8,60.0,48.83,3.2,2017,3
3446,QUEENSTOWN,3,2,66.0,51.83,3.2,2017,3
3447,QUEENSTOWN,3,8,58.0,48.83,3.25,2017,3
3448,QUEENSTOWN,3,8,60.0,52.83,3.25,2017,3
3449,QUEENSTOWN,3,5,68.0,52.25,3.35,2017,3
3450,QUEENSTOWN,3,2,72.0,52.33,3.35,2017,3
3451,QUEENSTOWN,3,5,65.0,57.33,3.398,2017,3
3452,QUEENSTOWN,3,5,65.0,58.33,3.5,2017,3
3453,QUEENSTOWN,3,5,65.0,58.33,3.68,2017,3
3454,QUEENSTOWN,3,11,76.0,51.83,3.95,2017,3
3455,QUEENSTOWN,3,11,65.0,56.83,4.0,2017,3
3456,QUEENSTOWN,3,5,72.0,52.33,4.02,2017,3
3457,QUEENSTOWN,3,23,65.0,56.17,4.1,2017,3
3458,QUEENSTOWN,3,5,73.0,56.83,4.25,2017,3
3459,QUEENSTOWN,3,11,65.0,56.83,4.45,2017,3
3460,QUEENSTOWN,3,14,72.0,52.33,4.55,2017,3
3461,QUEENSTOWN,3,11,73.0,56.83,4.8,2017,3
3462,QUEENSTOWN,3,11,69.0,93.42,5.3,2017,3
3463,QUEENSTOWN,3,29,67.0,95.08,5.45,2017,3
3464,QUEENSTOWN,3,8,67.0,94.50,5.45,2017,3
3465,QUEENSTOWN,3,26,67.0,95.08,5.47,2017,3
3466,QUEENSTOWN,3,38,67.0,94.50,6.0,2017,3
3467,QUEENSTOWN,3,2,108.0,50.33,8.7,2017,3
3468,QUEENSTOWN,3,2,84.0,50.33,8.8888888,2017,3
3469,QUEENSTOWN,4,5,92.0,85.50,5.2,2017,3
3470,QUEENSTOWN,4,8,94.0,61.67,5.4,2017,3
3471,QUEENSTOWN,4,20,85.0,52.33,5.56,2017,3
3472,QUEENSTOWN,4,8,107.0,78.58,6.0,2017,3
3473,QUEENSTOWN,4,17,107.0,78.58,6.35,2017,3
3474,QUEENSTOWN,4,11,95.0,84.17,6.55,2017,3
3475,QUEENSTOWN,4,2,92.0,94.50,6.7,2017,3
3476,QUEENSTOWN,4,14,105.0,79.58,7.2,2017,3
3477,QUEENSTOWN,4,23,90.0,90.42,7.6,2017,3
3478,QUEENSTOWN,4,23,95.0,94.00,7.8,2017,3
3479,QUEENSTOWN,4,20,103.0,78.42,7.88,2017,3
3480,QUEENSTOWN,4,32,92.0,95.08,7.88,2017,3
3481,QUEENSTOWN,4,41,92.0,95.08,7.95,2017,3
3482,QUEENSTOWN,4,14,105.0,78.42,8.0,2017,3
3483,QUEENSTOWN,5,11,120.0,58.33,7.26,2017,3
3484,QUEENSTOWN,5,17,123.0,58.33,7.51,2017,3
3485,QUEENSTOWN,5,5,126.0,75.33,7.88,2017,3
3486,QUEENSTOWN,5,26,117.0,58.83,7.9,2017,3
3487,QUEENSTOWN,5,14,113.0,95.08,8.1,2017,3
3488,QUEENSTOWN,5,17,117.0,59.83,8.2,2017,3
3489,QUEENSTOWN,5,29,110.0,82.58,8.68,2017,3
3490,QUEENSTOWN,5,17,130.0,75.33,8.9,2017,3
3491,QUEENSTOWN,5,29,124.0,94.00,9.39999,2017,3
3492,QUEENSTOWN,5,35,124.0,94.00,9.4,2017,3
3493,QUEENSTOWN,5,17,113.0,95.08,9.55,2017,3
3494,QUEENSTOWN,6,2,156.0,77.58,9.25,2017,3
4472,BUKIT MERAH,2,2,34.0,53.25,2.05,2017,4
4473,BUKIT MERAH,3,5,53.0,51.33,2.5,2017,4
4474,BUKIT MERAH,3,5,59.0,57.08,2.6,2017,4
4475,BUKIT MERAH,3,8,68.0,65.33,2.95,2017,4
4476,BUKIT MERAH,3,11,59.0,58.00,3.04,2017,4
4477,BUKIT MERAH,3,2,67.0,58.42,3.15,2017,4
4478,BUKIT MERAH,3,11,65.0,57.08,3.25,2017,4
4479,BUKIT MERAH,3,5,69.0,65.33,3.4,2017,4
4480,BUKIT MERAH,3,5,73.0,57.17,3.45,2017,4
4481,BUKIT MERAH,3,8,70.0,58.00,3.49,2017,4
4482,BUKIT MERAH,3,5,65.0,64.75,3.5,2017,4
4483,BUKIT MERAH,3,8,67.0,59.75,3.55,2017,4
4484,BUKIT MERAH,3,8,76.0,57.67,3.63888,2017,4
4485,BUKIT MERAH,3,5,73.0,59.75,3.7,2017,4
4486,BUKIT MERAH,3,5,59.0,52.75,3.72,2017,4
4487,BUKIT MERAH,3,17,65.0,55.25,3.83,2017,4
4488,BUKIT MERAH,3,2,81.0,63.58,3.95,2017,4
4489,BUKIT MERAH,3,11,73.0,59.83,4.08,2017,4
4490,BUKIT MERAH,3,11,72.0,62.58,4.65,2017,4
4491,BUKIT MERAH,3,8,60.0,84.75,4.7,2017,4
4492,BUKIT MERAH,3,26,60.0,84.75,4.75,2017,4
4493,BUKIT MERAH,3,11,62.0,94.83,5.0,2017,4
4494,BUKIT MERAH,3,2,69.0,95.08,5.33,2017,4
4495,BUKIT MERAH,3,32,62.0,94.83,5.47,2017,4
4496,BUKIT MERAH,3,20,68.0,95.33,5.65,2017,4
4497,BUKIT MERAH,3,38,62.0,94.83,5.7,2017,4
4498,BUKIT MERAH,3,29,69.0,95.08,6.1,2017,4
4499,BUKIT MERAH,3,2,88.0,54.83,6.88,2017,4
4500,BUKIT MERAH,3,8,60.0,84.75,4.7,2017,4
4501,BUKIT MERAH,4,5,88.0,54.75,4.2,2017,4
4502,BUKIT MERAH,4,11,82.0,58.00,4.35,2017,4
4503,BUKIT MERAH,4,5,81.0,58.50,4.618,2017,4
4504,BUKIT MERAH,4,2,100.0,87.83,4.65,2017,4
4505,BUKIT MERAH,4,11,82.0,58.00,4.9,2017,4
4506,BUKIT MERAH,4,2,90.0,85.42,5.15,2017,4
4507,BUKIT MERAH,4,5,103.0,66.50,5.508,2017,4
4508,BUKIT MERAH,4,14,100.0,87.83,5.65,2017,4
4509,BUKIT MERAH,4,5,91.0,67.58,5.7,2017,4
4510,BUKIT MERAH,4,5,100.0,87.83,5.75,2017,4
4511,BUKIT MERAH,4,17,100.0,79.17,5.84,2017,4
4512,BUKIT MERAH,4,20,90.0,85.00,5.9,2017,4
4513,BUKIT MERAH,4,5,85.0,82.83,6.15,2017,4
4514,BUKIT MERAH,4,11,91.0,67.42,6.2,2017,4
4515,BUKIT MERAH,4,8,91.0,67.58,6.238,2017,4
4516,BUKIT MERAH,4,5,92.0,67.58,6.38,2017,4
4517,BUKIT MERAH,4,17,85.0,82.83,6.56,2017,4
4518,BUKIT MERAH,4,11,92.0,84.67,6.92,2017,4
4519,BUKIT MERAH,4,17,85.0,90.75,7.1,2017,4
4520,BUKIT MERAH,4,11,90.0,87.58,7.15,2017,4
4521,BUKIT MERAH,4,14,100.0,87.67,7.25,2017,4
4522,BUKIT MERAH,4,8,100.0,87.67,7.27,2017,4
4523,BUKIT MERAH,4,11,93.0,95.33,7.4,2017,4
4524,BUKIT MERAH,4,8,94.0,95.08,7.48,2017,4
4525,BUKIT MERAH,4,20,93.0,94.83,7.5,2017,4
4526,BUKIT MERAH,4,11,100.0,87.50,7.5,2017,4
4527,BUKIT MERAH,4,17,89.0,95.08,7.53,2017,4
4528,BUKIT MERAH,4,23,91.0,95.08,7.8,2017,4
4529,BUKIT MERAH,4,14,94.0,95.08,7.8,2017,4
4530,BUKIT MERAH,4,32,95.0,95.33,8.0,2017,4
4531,BUKIT MERAH,4,32,95.0,95.33,8.4,2017,4
4532,BUKIT MERAH,4,29,95.0,95.33,8.43,2017,4
4533,BUKIT MERAH,5,5,118.0,60.25,6.0,2017,4
4534,BUKIT MERAH,5,14,117.0,59.58,6.4,2017,4
4535,BUKIT MERAH,5,5,121.0,59.75,6.45,2017,4
4536,BUKIT MERAH,5,17,115.0,87.83,7.08,2017,4
4537,BUKIT MERAH,5,23,116.0,87.83,7.2588888,2017,4
4538,BUKIT MERAH,5,8,110.0,84.92,7.33,2017,4
4539,BUKIT MERAH,5,14,110.0,84.92,7.45,2017,4
4540,BUKIT MERAH,5,11,115.0,87.50,8.8,2017,4
4541,BUKIT MERAH,5,14,114.0,95.08,9.55,2017,4
4613,BUKIT TIMAH,4,14,104.0,70.42,6.5,2017,4
4614,BUKIT TIMAH,4,8,104.0,70.42,6.75,2017,4
4615,BUKIT TIMAH,5,11,122.0,70.58,7.85,2017,4
4616,BUKIT TIMAH,6,2,146.0,70.33,9.15,2017,4
4617,BUKIT TIMAH,6,11,146.0,71.25,9.68888,2017,4
5321,QUEENSTOWN,2,5,48.0,48.75,2.17,2017,4
5322,QUEENSTOWN,3,2,65.0,56.83,2.8,2017,4
5323,QUEENSTOWN,3,8,60.0,52.33,2.92,2017,4
5324,QUEENSTOWN,3,2,65.0,58.33,3.0,2017,4
5325,QUEENSTOWN,3,8,67.0,50.75,3.3,2017,4
5326,QUEENSTOWN,3,14,65.0,59.08,3.48,2017,4
5327,QUEENSTOWN,3,8,65.0,58.25,3.5,2017,4
5328,QUEENSTOWN,3,2,67.0,51.75,3.5,2017,4
5329,QUEENSTOWN,3,14,65.0,58.25,3.55,2017,4
5330,QUEENSTOWN,3,5,67.0,61.58,3.6,2017,4
5331,QUEENSTOWN,3,8,66.0,51.75,3.63,2017,4
5332,QUEENSTOWN,3,14,65.0,58.25,3.7,2017,4
5333,QUEENSTOWN,3,8,59.0,56.08,3.7,2017,4
5334,QUEENSTOWN,3,2,65.0,56.17,3.75,2017,4
5335,QUEENSTOWN,3,8,76.0,51.75,3.77,2017,4
5336,QUEENSTOWN,3,14,65.0,58.25,3.8,2017,4
5337,QUEENSTOWN,3,5,69.0,51.75,3.82,2017,4
5338,QUEENSTOWN,3,11,59.0,56.08,4.05,2017,4
5339,QUEENSTOWN,3,8,76.0,58.25,4.2,2017,4
5340,QUEENSTOWN,3,20,73.0,56.75,5.08,2017,4
5341,QUEENSTOWN,3,20,60.0,90.33,5.3,2017,4
5342,QUEENSTOWN,4,14,84.0,56.17,4.9,2017,4
5343,QUEENSTOWN,4,8,92.0,85.42,5.9,2017,4
5344,QUEENSTOWN,4,5,85.0,84.08,6.25,2017,4
5345,QUEENSTOWN,4,17,108.0,78.42,6.7,2017,4
5346,QUEENSTOWN,4,2,87.0,94.42,6.7,2017,4
5347,QUEENSTOWN,4,14,96.0,82.58,6.8,2017,4
5348,QUEENSTOWN,4,14,85.0,90.33,6.85,2017,4
5349,QUEENSTOWN,4,2,94.0,93.42,7.0,2017,4
5350,QUEENSTOWN,4,8,90.0,88.42,7.079,2017,4
5351,QUEENSTOWN,4,2,93.0,95.00,7.1,2017,4
5352,QUEENSTOWN,4,11,105.0,80.58,7.15,2017,4
5353,QUEENSTOWN,4,23,92.0,95.00,7.425,2017,4
5354,QUEENSTOWN,4,23,95.0,93.92,7.6,2017,4
5355,QUEENSTOWN,4,20,92.0,95.00,7.66,2017,4
5356,QUEENSTOWN,5,14,124.0,78.50,6.8,2017,4
5357,QUEENSTOWN,5,5,111.0,82.50,7.22,2017,4
5358,QUEENSTOWN,5,5,110.0,84.08,7.58,2017,4
5359,QUEENSTOWN,5,11,119.0,56.75,7.9,2017,4
5360,QUEENSTOWN,5,8,110.0,88.58,8.26,2017,4
5361,QUEENSTOWN,5,14,125.0,79.25,8.85,2017,4
5362,QUEENSTOWN,5,11,129.0,77.33,8.88,2017,4
5363,QUEENSTOWN,5,14,113.0,95.00,9.55,2017,4
5364,QUEENSTOWN,5,26,113.0,95.00,9.6,2017,4
6324,BUKIT MERAH,1,8,31.0,56.83,2.17,2017,5
6325,BUKIT MERAH,3,2,59.0,55.83,2.68,2017,5
6326,BUKIT MERAH,3,8,59.0,57.92,2.9,2017,5
6327,BUKIT MERAH,3,5,65.0,57.67,3.0,2017,5
6328,BUKIT MERAH,3,5,65.0,56.92,3.06,2017,5
6329,BUKIT MERAH,3,5,54.0,51.67,3.12,2017,5
6330,BUKIT MERAH,3,11,67.0,60.67,3.18,2017,5
