,town,room_num,storey_avg,floor_area_sqm,remaining_lease,resale_price_100k,year_sold,month_sold
148,BUKIT BATOK,3,2,64.0,69.92,2.55,2017,1
149,BUKIT BATOK,3,5,64.0,69.50,2.55,2017,1
150,BUKIT BATOK,3,5,68.0,66.42,2.6,2017,1
151,BUKIT BATOK,3,11,60.0,69.50,2.6,2017,1
152,BUKIT BATOK,3,2,73.0,69.33,2.6,2017,1
153,BUKIT BATOK,3,5,67.0,66.92,2.69,2017,1
154,BUKIT BATOK,3,2,67.0,67.17,2.7,2017,1
155,BUKIT BATOK,3,8,69.0,67.42,2.75,2017,1
156,BUKIT BATOK,3,8,73.0,66.92,2.78,2017,1
157,BUKIT BATOK,3,5,67.0,67.58,2.8,2017,1
158,BUKIT BATOK,3,8,73.0,68.00,2.8,2017,1
159,BUKIT BATOK,3,8,67.0,67.17,2.85,2017,1
160,BUKIT BATOK,3,2,69.0,66.92,2.85,2017,1
161,BUKIT BATOK,3,8,73.0,67.17,2.85,2017,1
162,BUKIT BATOK,3,5,73.0,66.83,2.85,2017,1
163,BUKIT BATOK,3,2,67.0,80.00,2.92,2017,1
164,BUKIT BATOK,3,5,73.0,67.42,3.0,2017,1
165,BUKIT BATOK,3,8,68.0,69.67,3.0,2017,1
166,BUKIT BATOK,3,11,67.0,66.92,3.00188,2017,1
167,BUKIT BATOK,3,11,73.0,66.92,3.03,2017,1
168,BUKIT BATOK,3,11,73.0,66.75,3.05,2017,1
169,BUKIT BATOK,3,5,69.0,67.83,3.15,2017,1
170,BUKIT BATOK,3,8,68.0,66.83,3.35,2017,1
171,BUKIT BATOK,4,11,84.0,67.75,3.38,2017,1
172,BUKIT BATOK,4,2,103.0,69.33,3.5,2017,1
173,BUKIT BATOK,4,17,102.0,80.08,3.58,2017,1
174,BUKIT BATOK,4,5,91.0,67.83,3.75,2017,1
175,BUKIT BATOK,4,8,103.0,67.50,3.8,2017,1
176,BUKIT BATOK,4,2,100.0,80.08,3.95,2017,1
177,BUKIT BATOK,4,8,92.0,86.67,4.08,2017,1
178,BUKIT BATOK,4,2,104.0,71.50,4.1,2017,1
179,BUKIT BATOK,4,5,103.0,71.25,4.11,2017,1
180,BUKIT BATOK,4,2,107.0,67.17,4.3,2017,1
181,BUKIT BATOK,4,2,108.0,67.33,4.3,2017,1
182,BUKIT BATOK,4,14,90.0,86.92,4.4,2017,1
183,BUKIT BATOK,4,17,92.0,86.83,4.4,2017,1
184,BUKIT BATOK,4,14,98.0,79.42,4.4,2017,1
185,BUKIT BATOK,4,8,104.0,65.83,4.5,2017,1
186,BUKIT BATOK,4,11,104.0,67.25,4.5,2017,1
187,BUKIT BATOK,4,23,86.0,86.67,4.55,2017,1
188,BUKIT BATOK,4,11,104.0,67.17,4.56,2017,1
189,BUKIT BATOK,4,14,99.0,79.42,4.65,2017,1
190,BUKIT BATOK,4,8,101.0,79.42,5.0,2017,1
191,BUKIT BATOK,5,14,121.0,80.08,4.95,2017,1
192,BUKIT BATOK,6,11,150.0,66.92,6.64,2017,1
193,BUKIT BATOK,6,2,155.0,67.25,6.8,2017,1
194,BUKIT BATOK,6,14,144.0,79.92,8.0,2017,1
251,BUKIT PANJANG,3,11,73.0,70.75,2.66,2017,1
252,BUKIT PANJANG,3,2,73.0,70.75,2.76,2017,1
253,BUKIT PANJANG,3,8,73.0,71.08,2.98,2017,1
254,BUKIT PANJANG,3,14,68.0,94.83,3.25,2017,1
255,BUKIT PANJANG,4,5,101.0,80.25,3.18,2017,1
256,BUKIT PANJANG,4,5,90.0,83.92,3.2,2017,1
257,BUKIT PANJANG,4,2,104.0,70.83,3.26,2017,1
258,BUKIT PANJANG,4,11,104.0,71.17,3.3,2017,1
259,BUKIT PANJANG,4,5,101.0,81.08,3.3,2017,1
260,BUKIT PANJANG,4,8,90.0,83.92,3.3,2017,1
261,BUKIT PANJANG,4,5,103.0,70.50,3.35,2017,1
262,BUKIT PANJANG,4,8,108.0,70.75,3.35,2017,1
263,BUKIT PANJANG,4,11,91.0,85.00,3.4,2017,1
264,BUKIT PANJANG,4,5,103.0,70.75,3.43,2017,1
265,BUKIT PANJANG,4,17,91.0,85.00,3.45,2017,1
266,BUKIT PANJANG,4,2,100.0,81.42,3.54,2017,1
267,BUKIT PANJANG,4,8,102.0,80.58,3.55,2017,1
268,BUKIT PANJANG,4,11,104.0,69.42,3.55,2017,1
269,BUKIT PANJANG,4,8,104.0,69.42,3.56,2017,1
270,BUKIT PANJANG,4,11,102.0,80.83,3.6,2017,1
271,BUKIT PANJANG,4,8,91.0,83.83,3.65,2017,1
272,BUKIT PANJANG,4,11,90.0,83.92,3.7,2017,1
273,BUKIT PANJANG,4,8,100.0,81.42,3.8,2017,1
274,BUKIT PANJANG,4,23,93.0,86.75,4.08,2017,1
275,BUKIT PANJANG,4,8,93.0,94.83,4.1,2017,1
276,BUKIT PANJANG,4,14,101.0,79.75,4.38,2017,1
277,BUKIT PANJANG,5,5,122.0,71.08,4.05,2017,1
278,BUKIT PANJANG,5,17,110.0,84.83,4.05,2017,1
279,BUKIT PANJANG,5,2,122.0,70.75,4.15,2017,1
280,BUKIT PANJANG,5,2,122.0,80.92,4.25,2017,1
281,BUKIT PANJANG,5,5,121.0,81.42,4.3,2017,1
282,BUKIT PANJANG,5,8,122.0,70.67,4.42,2017,1
283,BUKIT PANJANG,5,11,122.0,70.92,4.6,2017,1
284,BUKIT PANJANG,5,14,111.0,84.33,4.75,2017,1
285,BUKIT PANJANG,5,17,111.0,83.75,4.75,2017,1
286,BUKIT PANJANG,5,17,120.0,81.33,5.068,2017,1
287,BUKIT PANJANG,5,8,121.0,80.83,5.12,2017,1
288,BUKIT PANJANG,5,8,121.0,80.83,5.2,2017,1
289,BUKIT PANJANG,5,11,121.0,80.83,5.4,2017,1
290,BUKIT PANJANG,5,5,122.0,79.58,5.55,2017,1
291,BUKIT PANJANG,5,8,110.0,83.92,5.7,2017,1
292,BUKIT PANJANG,5,29,121.0,81.25,6.2,2017,1
293,BUKIT PANJANG,6,2,130.0,83.75,4.95,2017,1
294,BUKIT PANJANG,6,5,151.0,70.08,5.65,2017,1
295,BUKIT PANJANG,6,2,146.0,70.42,5.92,2017,1
311,CHOA CHU KANG,3,11,73.0,71.67,2.73,2017,1
312,CHOA CHU KANG,3,5,73.0,71.67,2.85,2017,1
313,CHOA CHU KANG,3,8,73.0,71.67,2.93,2017,1
314,CHOA CHU KANG,4,5,104.0,82.25,3.16,2017,1
315,CHOA CHU KANG,4,2,103.0,71.33,3.16,2017,1
316,CHOA CHU KANG,4,2,104.0,75.42,3.18,2017,1
317,CHOA CHU KANG,4,2,90.0,85.08,3.25,2017,1
318,CHOA CHU KANG,4,5,103.0,71.33,3.25,2017,1
319,CHOA CHU KANG,4,5,104.0,74.50,3.3,2017,1
320,CHOA CHU KANG,4,8,105.0,81.75,3.4,2017,1
321,CHOA CHU KANG,4,2,102.0,78.50,3.43,2017,1
322,CHOA CHU KANG,4,2,104.0,71.33,3.45,2017,1
323,CHOA CHU KANG,4,5,110.0,72.67,3.45,2017,1
324,CHOA CHU KANG,4,5,91.0,80.08,3.45,2017,1
325,CHOA CHU KANG,4,5,104.0,75.42,3.5,2017,1
326,CHOA CHU KANG,4,2,104.0,75.42,3.53,2017,1
327,CHOA CHU KANG,4,5,104.0,72.25,3.53,2017,1
328,CHOA CHU KANG,4,5,104.0,75.50,3.58,2017,1
329,CHOA CHU KANG,4,11,104.0,74.50,3.58,2017,1
330,CHOA CHU KANG,4,2,107.0,78.25,3.6,2017,1
331,CHOA CHU KANG,4,5,104.0,81.33,3.7,2017,1
332,CHOA CHU KANG,4,11,106.0,75.33,3.75,2017,1
333,CHOA CHU KANG,4,2,106.0,78.25,3.8,2017,1
334,CHOA CHU KANG,4,11,123.0,74.50,4.12888,2017,1
335,CHOA CHU KANG,4,2,113.0,80.00,4.2,2017,1
336,CHOA CHU KANG,4,11,108.0,75.42,4.2,2017,1
337,CHOA CHU KANG,4,14,123.0,74.50,4.25,2017,1
338,CHOA CHU KANG,4,14,106.0,75.42,4.43,2017,1
339,CHOA CHU KANG,5,5,123.0,82.08,3.8,2017,1
340,CHOA CHU KANG,5,8,110.0,84.25,3.85,2017,1
341,CHOA CHU KANG,5,11,110.0,85.08,3.9,2017,1
342,CHOA CHU KANG,5,17,110.0,84.25,4.0,2017,1
343,CHOA CHU KANG,5,5,126.0,77.42,4.0,2017,1
344,CHOA CHU KANG,5,5,124.0,77.58,4.08,2017,1
345,CHOA CHU KANG,5,20,110.0,85.33,4.18,2017,1
346,CHOA CHU KANG,5,14,120.0,81.25,4.3,2017,1
347,CHOA CHU KANG,5,5,123.0,75.42,4.35,2017,1
348,CHOA CHU KANG,5,8,121.0,79.33,5.0,2017,1
349,CHOA CHU KANG,5,11,131.0,78.75,5.22,2017,1
350,CHOA CHU KANG,6,11,141.0,82.08,5.128,2017,1
351,CHOA CHU KANG,6,8,141.0,81.50,5.2,2017,1
352,CHOA CHU KANG,6,5,147.0,78.00,5.54,2017,1
353,CHOA CHU KANG,6,17,141.0,81.42,5.6,2017,1
354,CHOA CHU KANG,6,14,142.0,71.25,5.75,2017,1
355,CLEMENTI,3,5,68.0,63.67,2.638,2017,1
356,CLEMENTI,3,5,68.0,63.67,2.7,2017,1
357,CLEMENTI,3,5,67.0,62.67,2.8,2017,1
358,CLEMENTI,3,5,67.0,61.83,2.9,2017,1
359,CLEMENTI,3,5,68.0,63.58,3.26,2017,1
360,CLEMENTI,3,11,67.0,61.17,3.35,2017,1
361,CLEMENTI,3,2,67.0,66.92,3.45,2017,1
362,CLEMENTI,3,8,67.0,61.83,3.48,2017,1
363,CLEMENTI,3,11,67.0,60.67,3.55,2017,1
364,CLEMENTI,3,11,67.0,60.50,3.65,2017,1
365,CLEMENTI,3,14,82.0,62.67,3.68,2017,1
366,CLEMENTI,3,11,67.0,61.17,3.7,2017,1
367,CLEMENTI,3,5,82.0,60.00,4.15,2017,1
368,CLEMENTI,3,2,82.0,63.67,4.25,2017,1
369,CLEMENTI,3,5,82.0,62.42,4.3,2017,1
370,CLEMENTI,3,14,70.0,95.67,5.28,2017,1
371,CLEMENTI,4,2,93.0,62.58,3.85,2017,1
372,CLEMENTI,4,2,92.0,63.67,3.97,2017,1
373,CLEMENTI,4,5,91.0,62.50,4.25,2017,1
374,CLEMENTI,4,2,103.0,65.75,4.4,2017,1
375,CLEMENTI,4,11,91.0,63.67,4.61,2017,1
376,CLEMENTI,4,2,92.0,61.17,4.88,2017,1
377,CLEMENTI,4,11,97.0,60.17,5.48,2017,1
378,CLEMENTI,4,5,91.0,60.08,5.52,2017,1
379,CLEMENTI,4,11,92.0,61.83,5.75,2017,1
380,CLEMENTI,4,8,90.0,88.83,6.2,2017,1
381,CLEMENTI,5,2,118.0,63.00,5.6,2017,1
382,CLEMENTI,5,8,118.0,63.00,6.18,2017,1
481,JURONG EAST,3,14,72.0,61.42,2.5,2017,1
482,JURONG EAST,3,5,67.0,48.75,2.5,2017,1
483,JURONG EAST,3,2,68.0,65.42,2.575,2017,1
484,JURONG EAST,3,5,67.0,68.42,2.6,2017,1
485,JURONG EAST,3,5,67.0,63.42,2.65,2017,1
486,JURONG EAST,3,5,72.0,61.33,2.7,2017,1
487,JURONG EAST,3,8,74.0,65.50,2.9,2017,1
488,JURONG EAST,3,5,68.0,65.25,2.9,2017,1
489,JURONG EAST,3,11,72.0,61.33,2.95,2017,1
490,JURONG EAST,3,5,71.0,67.42,3.0,2017,1
491,JURONG EAST,3,5,67.0,65.25,3.02,2017,1
492,JURONG EAST,3,5,67.0,67.42,3.08888,2017,1
493,JURONG EAST,3,5,67.0,63.33,3.13,2017,1
494,JURONG EAST,3,2,68.0,65.17,3.3,2017,1
495,JURONG EAST,3,5,67.0,65.25,3.3,2017,1
496,JURONG EAST,3,14,74.0,65.42,3.36,2017,1
497,JURONG EAST,4,8,91.0,85.50,3.62,2017,1
498,JURONG EAST,4,2,104.0,66.33,3.9,2017,1
499,JURONG EAST,4,5,90.0,63.42,3.95,2017,1
500,JURONG EAST,4,2,90.0,80.83,3.98,2017,1
501,JURONG EAST,4,11,105.0,67.08,4.2,2017,1
502,JURONG EAST,4,8,104.0,65.42,4.26,2017,1
503,JURONG EAST,4,14,104.0,66.58,4.5,2017,1
504,JURONG EAST,4,20,92.0,95.75,4.5,2017,1
505,JURONG EAST,4,5,101.0,80.75,4.7,2017,1
506,JURONG EAST,4,26,92.0,95.67,4.75,2017,1
507,JURONG EAST,4,5,100.0,81.25,4.9,2017,1
508,JURONG EAST,4,14,102.0,81.08,5.07,2017,1
509,JURONG EAST,4,11,100.0,82.17,5.2,2017,1
510,JURONG EAST,4,5,101.0,80.75,4.7,2017,1
511,JURONG EAST,5,11,131.0,66.83,4.5,2017,1
512,JURONG EAST,5,17,117.0,61.75,5.18888,2017,1
513,JURONG EAST,5,5,120.0,63.67,5.25,2017,1
514,JURONG EAST,5,11,134.0,66.50,5.38,2017,1
515,JURONG EAST,5,17,120.0,66.42,6.25,2017,1
516,JURONG EAST,6,2,144.0,68.50,5.0,2017,1
517,JURONG WEST,2,2,56.0,90.58,2.4,2017,1
518,JURONG WEST,2,8,52.0,90.58,2.58,2017,1
519,JURONG WEST,3,20,59.0,57.75,2.4,2017,1
520,JURONG WEST,3,2,67.0,54.00,2.4,2017,1
521,JURONG WEST,3,5,59.0,60.50,2.45,2017,1
522,JURONG WEST,3,8,67.0,53.42,2.45,2017,1
523,JURONG WEST,3,11,59.0,60.50,2.51,2017,1
524,JURONG WEST,3,11,67.0,54.00,2.65,2017,1
525,JURONG WEST,3,5,73.0,70.50,2.68,2017,1
526,JURONG WEST,3,8,64.0,67.42,2.69,2017,1
527,JURONG WEST,3,8,73.0,71.33,2.75,2017,1
528,JURONG WEST,3,5,73.0,70.50,2.75,2017,1
529,JURONG WEST,3,5,73.0,71.00,2.75,2017,1
530,JURONG WEST,3,20,65.0,58.83,2.79,2017,1
531,JURONG WEST,3,11,73.0,70.58,2.8,2017,1
532,JURONG WEST,3,2,74.0,65.50,2.9,2017,1
533,JURONG WEST,3,8,67.0,65.58,2.95,2017,1
534,JURONG WEST,3,8,67.0,65.58,3.05,2017,1
535,JURONG WEST,3,8,74.0,66.83,3.1,2017,1
536,JURONG WEST,3,2,79.0,66.17,3.15,2017,1
537,JURONG WEST,3,5,74.0,66.33,3.2,2017,1
538,JURONG WEST,3,8,82.0,64.25,3.55,2017,1
539,JURONG WEST,4,5,104.0,72.17,3.1,2017,1
540,JURONG WEST,4,8,96.0,83.33,3.3,2017,1
541,JURONG WEST,4,2,108.0,78.58,3.38,2017,1
542,JURONG WEST,4,14,85.0,84.08,3.4,2017,1
543,JURONG WEST,4,2,107.0,77.42,3.4,2017,1
544,JURONG WEST,4,8,106.0,78.67,3.425,2017,1
545,JURONG WEST,4,5,111.0,72.83,3.43,2017,1
546,JURONG WEST,4,14,90.0,83.92,3.45,2017,1
547,JURONG WEST,4,8,103.0,71.25,3.45,2017,1
548,JURONG WEST,4,5,108.0,78.25,3.465,2017,1
549,JURONG WEST,4,11,104.0,71.92,3.48,2017,1
550,JURONG WEST,4,5,107.0,76.00,3.5,2017,1
551,JURONG WEST,4,8,108.0,78.17,3.5,2017,1
552,JURONG WEST,4,8,105.0,71.42,3.5,2017,1
553,JURONG WEST,4,5,104.0,72.58,3.52,2017,1
554,JURONG WEST,4,11,106.0,75.42,3.55,2017,1
555,JURONG WEST,4,2,107.0,78.67,3.55,2017,1
556,JURONG WEST,4,5,103.0,67.17,3.6,2017,1
557,JURONG WEST,4,5,103.0,71.33,3.6,2017,1
558,JURONG WEST,4,5,109.0,76.00,3.62,2017,1
559,JURONG WEST,4,5,96.0,83.25,3.65,2017,1
560,JURONG WEST,4,11,110.0,78.67,3.68,2017,1
561,JURONG WEST,4,8,106.0,66.58,3.68888,2017,1
562,JURONG WEST,4,8,106.0,67.00,3.75,2017,1
563,JURONG WEST,4,11,104.0,72.83,3.78,2017,1
564,JURONG WEST,4,2,113.0,77.42,3.8,2017,1
565,JURONG WEST,4,5,103.0,67.42,3.8,2017,1
566,JURONG WEST,4,11,104.0,72.92,3.82,2017,1
567,JURONG WEST,4,11,103.0,66.92,3.88,2017,1
568,JURONG WEST,4,5,104.0,67.08,3.92,2017,1
569,JURONG WEST,4,5,91.0,83.25,3.98,2017,1
570,JURONG WEST,4,2,94.0,90.67,4.0,2017,1
571,JURONG WEST,4,11,91.0,84.92,4.1,2017,1
572,JURONG WEST,4,17,103.0,79.58,4.13,2017,1
573,JURONG WEST,4,8,85.0,84.75,4.15,2017,1
574,JURONG WEST,4,8,95.0,82.67,4.18,2017,1
575,JURONG WEST,4,8,91.0,82.92,4.2,2017,1
576,JURONG WEST,4,14,91.0,84.25,4.22,2017,1
577,JURONG WEST,4,8,112.0,77.42,4.23,2017,1
578,JURONG WEST,4,14,100.0,80.50,4.28,2017,1
579,JURONG WEST,4,14,85.0,84.75,4.28,2017,1
580,JURONG WEST,4,8,91.0,82.50,4.29,2017,1
581,JURONG WEST,4,11,91.0,83.25,4.32,2017,1
582,JURONG WEST,4,8,90.0,82.50,4.33,2017,1
583,JURONG WEST,4,11,91.0,82.58,4.338,2017,1
584,JURONG WEST,4,8,95.0,83.08,4.35,2017,1
585,JURONG WEST,4,11,91.0,82.50,4.35,2017,1
586,JURONG WEST,4,8,91.0,82.50,4.38,2017,1
587,JURONG WEST,4,11,102.0,66.67,4.4,2017,1
588,JURONG WEST,4,11,96.0,82.50,4.45,2017,1
589,JURONG WEST,4,17,93.0,88.33,4.46,2017,1
590,JURONG WEST,4,20,92.0,92.25,4.7,2017,1
591,JURONG WEST,4,20,92.0,92.25,4.7,2017,1
592,JURONG WEST,5,8,122.0,70.75,3.5,2017,1
593,JURONG WEST,5,5,112.0,85.83,3.62,2017,1
594,JURONG WEST,5,5,129.0,70.58,4.0,2017,1
595,JURONG WEST,5,14,111.0,83.92,4.1,2017,1
596,JURONG WEST,5,5,112.0,85.83,4.1,2017,1
597,JURONG WEST,5,8,121.0,72.17,4.15,2017,1
598,JURONG WEST,5,11,126.0,75.42,4.28,2017,1
599,JURONG WEST,5,2,128.0,75.42,4.28,2017,1
600,JURONG WEST,5,8,111.0,84.92,4.35,2017,1
601,JURONG WEST,5,5,110.0,90.42,4.36888,2017,1
602,JURONG WEST,5,14,121.0,58.83,4.58,2017,1
603,JURONG WEST,5,8,133.0,66.58,4.6,2017,1
604,JURONG WEST,5,5,110.0,90.58,4.6,2017,1
605,JURONG WEST,5,11,110.0,90.50,4.66,2017,1
606,JURONG WEST,5,5,115.0,83.25,4.7,2017,1
607,JURONG WEST,5,2,110.0,83.42,4.7,2017,1
608,JURONG WEST,5,14,139.0,75.42,4.78888,2017,1
609,JURONG WEST,5,8,111.0,84.17,4.8,2017,1
610,JURONG WEST,5,8,116.0,83.33,4.8,2017,1
611,JURONG WEST,5,11,110.0,84.83,5.0,2017,1
612,JURONG WEST,5,11,115.0,83.25,5.0,2017,1
613,JURONG WEST,5,17,110.0,83.42,5.04,2017,1
614,JURONG WEST,5,8,113.0,83.08,5.05,2017,1
615,JURONG WEST,5,17,111.0,82.75,5.5,2017,1
616,JURONG WEST,5,11,115.0,82.42,6.15,2017,1
617,JURONG WEST,6,5,126.0,83.92,4.38,2017,1
618,JURONG WEST,6,11,141.0,71.08,4.62,2017,1
619,JURONG WEST,6,5,146.0,73.00,5.46,2017,1
620,JURONG WEST,6,8,125.0,84.50,5.6,2017,1
621,JURONG WEST,6,5,150.0,67.50,5.68,2017,1
622,JURONG WEST,6,2,132.0,82.58,5.8,2017,1
623,JURONG WEST,6,11,130.0,83.58,5.95,2017,1
624,JURONG WEST,6,11,133.0,83.33,6.0,2017,1
625,JURONG WEST,6,11,130.0,82.25,6.2,2017,1
626,JURONG WEST,6,8,132.0,82.75,6.24,2017,1
627,JURONG WEST,6,14,130.0,82.25,6.45,2017,1
628,JURONG WEST,6,11,130.0,82.25,6.52,2017,1
1332,BUKIT BATOK,3,8,74.0,66.83,2.43,2017,2
1333,BUKIT BATOK,3,2,69.0,70.00,2.53,2017,2
1334,BUKIT BATOK,3,8,60.0,70.00,2.63,2017,2
1335,BUKIT BATOK,3,5,68.0,67.67,2.65,2017,2
1336,BUKIT BATOK,3,2,67.0,66.42,2.68,2017,2
1337,BUKIT BATOK,3,2,69.0,67.00,2.72,2017,2
1338,BUKIT BATOK,3,8,69.0,70.00,2.75,2017,2
1339,BUKIT BATOK,3,5,73.0,68.17,2.75,2017,2
1340,BUKIT BATOK,3,11,68.0,66.75,2.75,2017,2
1341,BUKIT BATOK,3,5,67.0,67.33,2.85,2017,2
1342,BUKIT BATOK,3,11,67.0,67.00,2.85,2017,2
1343,BUKIT BATOK,3,8,68.0,66.50,2.88,2017,2
1344,BUKIT BATOK,3,2,73.0,66.75,2.9,2017,2
1345,BUKIT BATOK,3,8,73.0,67.00,3.0,2017,2
1346,BUKIT BATOK,3,5,73.0,65.75,3.06,2017,2
1347,BUKIT BATOK,4,8,84.0,67.67,3.35,2017,2
1348,BUKIT BATOK,4,2,105.0,67.00,3.5,2017,2
1349,BUKIT BATOK,4,2,89.0,68.83,3.6,2017,2
1350,BUKIT BATOK,4,2,103.0,69.33,3.8,2017,2
1351,BUKIT BATOK,4,5,103.0,80.42,3.83,2017,2
1352,BUKIT BATOK,4,8,92.0,86.58,4.15,2017,2
1353,BUKIT BATOK,4,2,103.0,67.42,4.25,2017,2
1354,BUKIT BATOK,4,17,92.0,86.67,4.25,2017,2
1355,BUKIT BATOK,4,17,102.0,80.00,4.39,2017,2
1356,BUKIT BATOK,5,2,122.0,79.83,4.5,2017,2
1357,BUKIT BATOK,5,8,132.0,66.92,5.72888,2017,2
1358,BUKIT BATOK,5,2,133.0,66.92,6.3,2017,2
1359,BUKIT BATOK,6,2,149.0,67.33,6.48,2017,2
1399,BUKIT PANJANG,3,8,73.0,71.17,2.55,2017,2
1400,BUKIT PANJANG,3,2,64.0,70.75,2.55,2017,2
1401,BUKIT PANJANG,4,11,103.0,70.83,3.0,2017,2
1402,BUKIT PANJANG,4,2,101.0,79.33,3.3,2017,2
1403,BUKIT PANJANG,4,11,92.0,84.58,3.35,2017,2
1404,BUKIT PANJANG,4,5,102.0,81.00,3.45,2017,2
1405,BUKIT PANJANG,4,11,90.0,84.17,3.58,2017,2
1406,BUKIT PANJANG,4,17,93.0,80.25,3.65,2017,2
1407,BUKIT PANJANG,4,20,102.0,81.25,3.75,2017,2
1408,BUKIT PANJANG,4,2,95.0,87.08,3.75,2017,2
1409,BUKIT PANJANG,4,14,100.0,81.25,3.78,2017,2
1410,BUKIT PANJANG,4,17,93.0,86.67,3.8,2017,2
1411,BUKIT PANJANG,4,5,100.0,80.50,4.05,2017,2
1412,BUKIT PANJANG,4,8,93.0,94.75,4.12,2017,2
1413,BUKIT PANJANG,4,11,93.0,94.75,4.13,2017,2
1414,BUKIT PANJANG,4,14,93.0,94.75,4.23,2017,2
1415,BUKIT PANJANG,5,11,110.0,84.17,3.83,2017,2
1416,BUKIT PANJANG,5,5,110.0,83.83,3.83,2017,2
1417,BUKIT PANJANG,5,5,122.0,70.83,4.0,2017,2
1418,BUKIT PANJANG,5,8,121.0,69.83,4.0,2017,2
1419,BUKIT PANJANG,5,14,110.0,84.17,4.53,2017,2
1420,BUKIT PANJANG,5,5,122.0,81.33,4.6,2017,2
1421,BUKIT PANJANG,5,29,121.0,81.25,6.25,2017,2
1422,BUKIT PANJANG,5,26,110.0,83.83,6.3,2017,2
1423,BUKIT PANJANG,6,5,146.0,70.83,5.3,2017,2
1424,BUKIT PANJANG,6,8,130.0,83.67,5.66,2017,2
1425,BUKIT PANJANG,6,5,144.0,69.58,5.9,2017,2
1426,BUKIT PANJANG,6,11,146.0,70.83,6.28,2017,2
1443,CHOA CHU KANG,3,11,68.0,63.58,2.58,2017,2
1444,CHOA CHU KANG,3,11,73.0,71.75,2.65,2017,2
1445,CHOA CHU KANG,3,11,74.0,66.42,2.8,2017,2
1446,CHOA CHU KANG,3,11,74.0,61.08,2.888,2017,2
1447,CHOA CHU KANG,4,5,90.0,85.08,3.0,2017,2
1448,CHOA CHU KANG,4,5,92.0,61.17,3.09,2017,2
1449,CHOA CHU KANG,4,2,91.0,84.67,3.13,2017,2
1450,CHOA CHU KANG,4,5,104.0,75.42,3.15,2017,2
1451,CHOA CHU KANG,4,2,102.0,78.50,3.18,2017,2
1452,CHOA CHU KANG,4,5,117.0,77.00,3.23,2017,2
1453,CHOA CHU KANG,4,8,104.0,71.17,3.25,2017,2
1454,CHOA CHU KANG,4,2,103.0,79.92,3.28,2017,2
1455,CHOA CHU KANG,4,5,108.0,76.83,3.3,2017,2
1456,CHOA CHU KANG,4,2,104.0,75.42,3.4,2017,2
1457,CHOA CHU KANG,4,11,101.0,79.17,3.44,2017,2
1458,CHOA CHU KANG,4,2,108.0,72.00,3.45,2017,2
1459,CHOA CHU KANG,4,5,108.0,78.33,3.47,2017,2
1460,CHOA CHU KANG,4,2,111.0,78.83,3.55,2017,2
1461,CHOA CHU KANG,4,8,106.0,78.50,3.6,2017,2
1462,CHOA CHU KANG,4,14,103.0,75.33,3.9,2017,2
1463,CHOA CHU KANG,4,11,92.0,95.42,4.0,2017,2
1464,CHOA CHU KANG,4,14,92.0,95.42,4.033,2017,2
1465,CHOA CHU KANG,4,8,113.0,79.92,4.55,2017,2
1466,CHOA CHU KANG,5,2,122.0,75.33,3.65,2017,2
1467,CHOA CHU KANG,5,11,117.0,81.25,3.71,2017,2
1468,CHOA CHU KANG,5,14,123.0,77.58,3.75,2017,2
1469,CHOA CHU KANG,5,11,110.0,84.67,3.8,2017,2
1470,CHOA CHU KANG,5,5,123.0,76.75,3.88,2017,2
1471,CHOA CHU KANG,5,8,122.0,81.42,3.98,2017,2
1472,CHOA CHU KANG,5,8,119.0,72.33,4.0,2017,2
1473,CHOA CHU KANG,5,5,124.0,81.75,4.0,2017,2
1474,CHOA CHU KANG,5,8,123.0,81.67,4.03,2017,2
1475,CHOA CHU KANG,5,8,119.0,79.17,4.05,2017,2
1476,CHOA CHU KANG,5,23,110.0,85.25,4.08888,2017,2
1477,CHOA CHU KANG,5,5,123.0,82.17,4.1,2017,2
1478,CHOA CHU KANG,5,11,110.0,84.58,4.1,2017,2
1479,CHOA CHU KANG,5,14,123.0,82.17,4.25,2017,2
1480,CHOA CHU KANG,5,11,140.0,76.75,4.5,2017,2
1481,CHOA CHU KANG,5,11,122.0,71.17,4.55,2017,2
1482,CHOA CHU KANG,5,14,129.0,75.33,4.7,2017,2
1483,CHOA CHU KANG,6,5,144.0,81.67,4.85,2017,2
1484,CHOA CHU KANG,6,14,143.0,77.17,5.0,2017,2
1485,CHOA CHU KANG,6,8,141.0,81.33,5.2,2017,2
1486,CHOA CHU KANG,6,5,145.0,80.25,5.35,2017,2
1487,CHOA CHU KANG,6,11,146.0,71.42,5.8,2017,2
1488,CHOA CHU KANG,6,11,154.0,71.83,6.40888,2017,2
1489,CLEMENTI,3,5,67.0,62.58,2.5,2017,2
1490,CLEMENTI,3,11,67.0,62.58,2.52,2017,2
1491,CLEMENTI,3,2,68.0,63.58,2.65,2017,2
1492,CLEMENTI,3,2,67.0,60.50,2.83,2017,2
1493,CLEMENTI,3,8,67.0,61.75,3.1,2017,2
1494,CLEMENTI,3,2,67.0,59.92,3.16,2017,2
1495,CLEMENTI,3,8,67.0,61.08,3.2,2017,2
1496,CLEMENTI,3,2,67.0,61.67,3.35,2017,2
1497,CLEMENTI,3,8,67.0,60.83,3.6,2017,2
1498,CLEMENTI,3,2,82.0,61.75,3.62,2017,2
1499,CLEMENTI,3,2,82.0,61.75,3.8,2017,2
